timestamp,endpoint_id,ip_address,bandwidth,latency,packet_loss,cpu_utilization,memory_utilization,active_connections,packets_sent,packets_received,label,anomaly_type
2026-09-01 10:51:29,EP-005,192.168.1.105,138.6,181.1,13.72,46.9,46.9,118,10474,9914,1,High Latency
2026-09-01 10:51:46,EP-001,192.168.1.101,265.8,38.3,0.74,33.6,43.8,70,5090,5202,0,Normal
2026-09-01 10:52:03,EP-004,192.168.1.104,337.0,18.6,0.0,37.5,55.9,113,10439,10741,0,Normal
2026-09-01 10:52:20,EP-004,192.168.1.104,173.1,25.8,0.91,43.6,25.3,34,10112,9714,0,Normal
2026-09-01 10:52:37,EP-002,192.168.1.102,198.9,429.5,16.01,44.7,47.2,132,9619,10028,1,High Latency
2026-09-01 10:52:54,EP-004,192.168.1.104,153.5,8.0,0.18,42.6,33.8,122,14349,14352,0,Normal
2026-09-01 10:53:11,EP-004,192.168.1.104,113.5,179.7,22.73,22.3,32.8,29,7228,3124,1,Packet Loss Surge
2026-09-01 10:53:28,EP-004,192.168.1.104,331.9,32.3,0.16,40.6,55.9,87,11330,11737,0,Normal
2026-09-01 10:53:45,EP-003,192.168.1.103,336.3,19.1,0.0,28.9,56.0,127,14547,13406,0,Normal
2026-09-01 10:54:02,EP-002,192.168.1.102,387.4,37.7,0.64,22.2,57.2,68,8294,8176,0,Normal
2026-09-01 10:54:19,EP-003,192.168.1.103,226.9,26.2,1.08,53.4,53.8,49,9171,9591,0,Normal
2026-09-01 10:54:36,EP-005,192.168.1.105,144.7,36.7,0.12,35.5,47.4,78,15543,15436,0,Normal
2026-09-01 10:54:53,EP-005,192.168.1.105,314.9,41.2,0.9,27.8,63.9,119,8723,8049,0,Normal
2026-09-01 10:55:10,EP-001,192.168.1.101,230.2,16.7,0.07,27.4,45.4,146,7185,7112,0,Normal
2026-09-01 10:55:27,EP-005,192.168.1.105,230.3,13.4,0.63,17.8,28.3,117,7319,7681,0,Normal
2026-09-01 10:55:44,EP-002,192.168.1.102,223.7,15.3,0.55,40.6,38.7,107,14402,14408,0,Normal
2026-09-01 10:56:01,EP-005,192.168.1.105,160.3,39.2,0.2,24.5,64.1,58,7066,6840,0,Normal
2026-09-01 10:56:18,EP-001,192.168.1.101,225.3,14.3,0.25,41.5,47.1,92,7721,7518,0,Normal
2026-09-01 10:56:35,EP-003,192.168.1.103,143.9,19.8,0.87,31.8,59.1,58,4141,3963,0,Normal
2026-09-01 10:56:52,EP-003,192.168.1.103,238.9,38.3,1.54,41.9,34.9,74,8231,7737,0,Normal
2026-09-01 10:57:09,EP-005,192.168.1.105,301.2,27.8,1.02,23.3,45.3,112,5898,5852,0,Normal
2026-09-01 10:57:26,EP-002,192.168.1.102,138.4,24.9,1.08,29.4,38.7,40,11171,10948,0,Normal
2026-09-01 10:57:43,EP-001,192.168.1.101,177.2,87.4,0.41,98.4,87.7,349,5853,6074,1,Resource Exhaustion
2026-09-01 10:58:00,EP-002,192.168.1.102,341.9,28.7,0.89,55.0,38.4,81,9620,9403,0,Normal
2026-09-01 10:58:17,EP-005,192.168.1.105,326.4,34.0,0.7,24.5,59.8,77,6018,5640,0,Normal
2026-09-01 10:58:34,EP-002,192.168.1.102,366.2,275.6,25.45,24.1,53.5,145,6551,3733,1,Packet Loss Surge
2026-09-01 10:58:51,EP-002,192.168.1.102,342.7,13.4,0.72,38.2,55.3,84,10481,10809,0,Normal
2026-09-01 10:59:08,EP-003,192.168.1.103,156.7,109.1,22.76,26.0,63.0,75,8762,4840,1,Packet Loss Surge
2026-09-01 10:59:25,EP-003,192.168.1.103,313.6,36.6,1.07,37.2,33.9,118,5807,6051,0,Normal
2026-09-01 10:59:42,EP-001,192.168.1.101,215.1,103.5,0.92,88.6,89.9,221,13442,12873,1,Resource Exhaustion
2026-09-01 10:59:59,EP-005,192.168.1.105,1182.9,21.1,0.95,76.8,41.7,72,88530,9590,1,Packet Rate Anomaly
2026-09-01 11:00:16,EP-003,192.168.1.103,123.7,474.6,9.08,38.6,32.9,136,13633,12955,1,High Latency
2026-09-01 11:00:33,EP-001,192.168.1.101,158.5,9.2,0.52,25.1,39.3,117,7356,7416,0,Normal
2026-09-01 11:00:50,EP-003,192.168.1.103,154.0,34.6,0.86,44.1,24.2,91,9845,9323,0,Normal
2026-09-01 11:01:07,EP-005,192.168.1.105,213.7,37.2,1.07,36.7,51.9,64,13297,12302,0,Normal
2026-09-01 11:01:24,EP-002,192.168.1.102,1117.3,29.9,0.65,92.5,50.4,1038,37109,20914,1,Connection Flood
2026-09-01 11:01:41,EP-005,192.168.1.105,291.0,39.6,0.81,50.2,35.0,123,11484,11768,0,Normal
2026-09-01 11:01:58,EP-005,192.168.1.105,312.5,21.1,0.0,48.0,42.6,76,11696,12220,0,Normal
2026-09-01 11:02:15,EP-004,192.168.1.104,130.7,32.1,1.01,46.1,51.1,112,12297,12264,0,Normal
2026-09-01 11:02:32,EP-003,192.168.1.103,393.8,30.0,0.49,42.6,51.6,32,15946,16274,0,Normal
2026-09-01 11:02:49,EP-002,192.168.1.102,249.1,23.2,0.17,21.1,40.8,115,5072,4911,0,Normal
2026-09-01 11:03:06,EP-004,192.168.1.104,871.5,38.8,0.63,76.5,30.2,753,28726,24214,1,Connection Flood
2026-09-01 11:03:23,EP-003,192.168.1.103,289.9,21.7,1.0,55.3,29.1,128,10529,10791,0,Normal
2026-09-01 11:03:40,EP-002,192.168.1.102,127.9,401.4,10.98,40.8,59.6,81,13336,12704,1,High Latency
2026-09-01 11:03:57,EP-004,192.168.1.104,201.8,14.3,0.52,57.5,57.1,63,5304,5489,0,Normal
2026-09-01 11:04:14,EP-002,192.168.1.102,130.1,14.6,0.92,45.4,35.2,85,5865,5500,0,Normal
2026-09-01 11:04:31,EP-001,192.168.1.101,242.7,157.2,29.03,33.8,36.7,97,14135,9502,1,Packet Loss Surge
2026-09-01 11:04:48,EP-002,192.168.1.102,201.6,21.3,0.08,10.0,29.3,48,4467,4590,0,Normal
2026-09-01 11:05:05,EP-003,192.168.1.103,1831.7,365.9,10.84,92.3,94.8,838,59572,58201,1,Combined Severe Anomaly
2026-09-01 11:05:22,EP-004,192.168.1.104,306.8,32.2,0.36,36.7,46.1,106,14587,14019,0,Normal
2026-09-01 11:05:39,EP-004,192.168.1.104,250.4,22.0,1.23,20.6,52.5,76,14448,14737,0,Normal
2026-09-01 11:05:56,EP-001,192.168.1.101,122.4,25.6,1.02,14.1,45.7,82,12820,13228,0,Normal
2026-09-01 11:06:13,EP-005,192.168.1.105,1360.3,20.7,1.04,68.3,49.0,71,53048,11466,1,Packet Rate Anomaly
2026-09-01 11:06:30,EP-003,192.168.1.103,190.1,27.9,1.22,23.8,30.5,118,10126,9486,0,Normal
2026-09-01 11:06:47,EP-003,192.168.1.103,366.0,27.9,0.85,49.3,47.5,128,10041,10036,0,Normal
2026-09-01 11:07:04,EP-003,192.168.1.103,201.6,21.9,0.0,50.9,43.4,101,13211,13861,0,Normal
2026-09-01 11:07:21,EP-005,192.168.1.105,92.1,24.4,0.6,16.8,44.3,80,11535,11967,0,Normal
2026-09-01 11:07:38,EP-001,192.168.1.101,1696.9,15.6,0.91,68.9,48.3,351,55117,40936,1,Traffic Spike
2026-09-01 11:07:55,EP-003,192.168.1.103,217.2,27.3,0.21,10.2,36.1,124,10607,10713,0,Normal
2026-09-01 11:08:12,EP-005,192.168.1.105,84.6,121.1,1.0,99.2,97.5,260,10139,9731,1,Resource Exhaustion
2026-09-01 11:08:29,EP-003,192.168.1.103,306.3,136.4,26.2,41.7,55.6,96,9849,6504,1,Packet Loss Surge
2026-09-01 11:08:46,EP-001,192.168.1.101,345.9,19.2,0.68,21.3,34.2,115,8403,7850,0,Normal
2026-09-01 11:09:03,EP-001,192.168.1.101,182.1,17.1,0.78,50.2,44.5,69,14677,14351,0,Normal
2026-09-01 11:09:20,EP-003,192.168.1.103,145.1,562.5,15.4,48.5,42.5,98,4397,4048,1,High Latency
2026-09-01 11:09:37,EP-005,192.168.1.105,202.6,40.0,0.0,48.7,36.6,64,6662,6721,0,Normal
2026-09-01 11:09:54,EP-002,192.168.1.102,101.8,37.8,0.38,28.8,32.8,116,6031,5616,0,Normal
2026-09-01 11:10:11,EP-005,192.168.1.105,210.9,12.4,0.3,38.0,42.9,119,5079,4980,0,Normal
2026-09-01 11:10:28,EP-001,192.168.1.101,208.3,17.5,0.94,16.1,60.0,131,12425,11943,0,Normal
2026-09-01 11:10:45,EP-003,192.168.1.103,175.5,448.3,11.64,15.8,45.4,141,8957,8984,1,High Latency
2026-09-01 11:11:02,EP-001,192.168.1.101,316.5,21.2,0.87,29.1,60.2,67,7733,8110,0,Normal
2026-09-01 11:11:19,EP-003,192.168.1.103,334.9,19.5,0.0,59.9,52.4,131,6161,6035,0,Normal
2026-09-01 11:11:36,EP-004,192.168.1.104,131.7,28.8,0.21,48.5,30.3,77,11089,10243,0,Normal
2026-09-01 11:11:53,EP-001,192.168.1.101,232.1,36.7,0.81,21.6,46.2,88,15506,14332,0,Normal
2026-09-01 11:12:10,EP-001,192.168.1.101,184.8,22.4,0.04,31.1,30.3,77,11275,10529,0,Normal
2026-09-01 11:12:27,EP-003,192.168.1.103,350.8,33.3,0.5,40.6,37.5,103,7183,7526,0,Normal
2026-09-01 11:12:44,EP-005,192.168.1.105,337.8,177.7,17.88,36.1,28.3,136,11941,5990,1,Packet Loss Surge
2026-09-01 11:13:01,EP-001,192.168.1.101,129.0,27.6,0.29,37.6,43.6,67,13965,14060,0,Normal
2026-09-01 11:13:18,EP-001,192.168.1.101,196.5,30.1,0.22,38.1,31.7,93,15011,14410,0,Normal
2026-09-01 11:13:35,EP-005,192.168.1.105,97.3,25.4,1.14,42.9,45.2,118,12796,12784,0,Normal
2026-09-01 11:13:52,EP-005,192.168.1.105,885.6,18.4,0.34,82.3,53.2,390,35317,61645,1,Traffic Spike
2026-09-01 11:14:09,EP-002,192.168.1.102,346.8,13.0,0.39,20.7,42.7,151,4413,4281,0,Normal
2026-09-01 11:14:26,EP-005,192.168.1.105,363.3,27.8,1.01,44.3,56.6,125,7757,8144,0,Normal
2026-09-01 11:14:43,EP-005,192.168.1.105,1045.5,22.7,0.42,76.5,22.6,1107,31362,21051,1,Connection Flood
2026-09-01 11:15:00,EP-002,192.168.1.102,305.1,23.0,0.63,18.9,59.5,123,10508,10161,0,Normal
2026-09-01 11:15:17,EP-005,192.168.1.105,138.7,356.2,16.69,42.2,56.2,102,14230,13177,1,High Latency
2026-09-01 11:15:34,EP-005,192.168.1.105,103.0,25.4,1.08,42.4,37.0,102,10453,10519,0,Normal
2026-09-01 11:15:51,EP-001,192.168.1.101,329.2,20.2,0.52,33.1,37.7,43,6093,6074,0,Normal
2026-09-01 11:16:08,EP-003,192.168.1.103,356.8,23.5,0.81,45.6,32.6,46,5076,4807,0,Normal
2026-09-01 11:16:25,EP-004,192.168.1.104,1823.6,448.1,18.0,93.7,91.6,818,71461,41118,1,Combined Severe Anomaly
2026-09-01 11:16:42,EP-003,192.168.1.103,351.8,25.2,0.86,30.0,23.2,70,5668,5577,0,Normal
2026-09-01 11:16:59,EP-002,192.168.1.102,88.3,22.4,1.17,36.7,29.0,48,5960,5938,0,Normal
2026-09-01 11:17:16,EP-003,192.168.1.103,91.1,16.7,0.52,40.9,43.7,104,10954,10131,0,Normal
2026-09-01 11:17:33,EP-002,192.168.1.102,1179.3,20.2,0.7,85.4,37.1,394,41636,30138,1,Traffic Spike
2026-09-01 11:17:50,EP-002,192.168.1.102,1339.9,28.6,0.05,83.3,55.3,142,83370,10524,1,Packet Rate Anomaly
2026-09-01 11:18:07,EP-002,192.168.1.102,297.5,164.5,20.37,33.8,31.7,62,9290,4349,1,Packet Loss Surge
2026-09-01 11:18:24,EP-004,192.168.1.104,161.2,23.7,0.86,39.0,38.6,63,12290,12378,0,Normal
2026-09-01 11:18:41,EP-005,192.168.1.105,335.1,22.8,0.62,12.8,44.4,98,5857,5844,0,Normal
2026-09-01 11:18:58,EP-003,192.168.1.103,350.5,37.0,0.97,19.0,34.3,93,8278,8429,0,Normal
2026-09-01 11:19:15,EP-005,192.168.1.105,1792.8,32.6,0.29,83.5,57.6,470,63924,32625,1,Traffic Spike
2026-09-01 11:19:32,EP-005,192.168.1.105,195.0,173.6,13.75,37.5,33.0,132,8309,4476,1,Packet Loss Surge
2026-09-01 11:19:49,EP-001,192.168.1.101,229.6,21.5,0.35,16.1,48.6,89,11286,11023,0,Normal
2026-09-01 11:20:06,EP-004,192.168.1.104,289.9,19.8,0.69,34.7,28.4,125,7158,6802,0,Normal
2026-09-01 11:20:23,EP-005,192.168.1.105,160.0,25.1,1.08,33.9,50.1,120,10294,10225,0,Normal
2026-09-01 11:20:40,EP-005,192.168.1.105,267.8,23.7,1.1,20.0,59.6,62,3426,3303,0,Normal
2026-09-01 11:20:57,EP-003,192.168.1.103,243.6,311.8,7.47,50.1,27.5,74,14451,13862,1,High Latency
2026-09-01 11:21:14,EP-005,192.168.1.105,1405.1,419.5,21.2,93.7,91.3,475,60556,43722,1,Combined Severe Anomaly
2026-09-01 11:21:31,EP-001,192.168.1.101,229.1,29.7,0.94,42.9,29.7,116,4552,4198,0,Normal
2026-09-01 11:21:48,EP-001,192.168.1.101,357.5,34.3,0.0,37.0,46.6,112,14262,13826,0,Normal
2026-09-01 11:22:05,EP-003,192.168.1.103,93.7,21.8,0.7,37.6,37.8,134,5406,5033,0,Normal
2026-09-01 11:22:22,EP-003,192.168.1.103,260.0,16.4,0.0,30.1,44.9,104,12786,12359,0,Normal
2026-09-01 11:22:39,EP-002,192.168.1.102,917.3,12.4,0.49,78.7,50.1,542,33064,51175,1,Traffic Spike
2026-09-01 11:22:56,EP-005,192.168.1.105,129.7,41.4,0.53,48.6,29.7,116,2695,2657,0,Normal
2026-09-01 11:23:13,EP-005,192.168.1.105,168.2,227.0,17.23,37.8,58.5,48,11794,10996,1,High Latency
2026-09-01 11:23:30,EP-005,192.168.1.105,131.4,379.0,12.96,25.7,32.6,64,13572,13836,1,High Latency
2026-09-01 11:23:47,EP-004,192.168.1.104,130.5,445.4,10.18,24.3,53.5,62,4330,4378,1,High Latency
2026-09-01 11:24:04,EP-005,192.168.1.105,261.1,35.2,0.59,41.0,34.0,71,10246,9732,0,Normal
2026-09-01 11:24:21,EP-001,192.168.1.101,270.3,16.3,0.34,31.2,32.8,118,7022,7288,0,Normal
2026-09-01 11:24:38,EP-004,192.168.1.104,106.1,37.7,0.85,23.2,46.5,96,12954,12198,0,Normal
2026-09-01 11:24:55,EP-005,192.168.1.105,120.1,32.9,0.26,35.3,49.8,56,12920,12492,0,Normal
2026-09-01 11:25:12,EP-003,192.168.1.103,320.9,25.6,0.0,11.8,44.4,79,12553,12161,0,Normal
2026-09-01 11:25:29,EP-002,192.168.1.102,932.1,36.1,0.36,82.4,45.3,77,79171,11666,1,Packet Rate Anomaly
2026-09-01 11:25:46,EP-004,192.168.1.104,252.6,573.7,5.52,57.5,33.1,46,8995,9334,1,High Latency
2026-09-01 11:26:03,EP-005,192.168.1.105,174.5,24.7,0.0,18.1,47.6,70,13259,12893,0,Normal
2026-09-01 11:26:20,EP-003,192.168.1.103,269.1,43.0,0.86,53.8,33.7,72,10146,10580,0,Normal
2026-09-01 11:26:37,EP-003,192.168.1.103,1109.5,34.1,0.28,82.3,46.3,95,48202,8583,1,Packet Rate Anomaly
2026-09-01 11:26:54,EP-004,192.168.1.104,1115.2,21.7,0.71,72.6,56.2,52,73922,11591,1,Packet Rate Anomaly
2026-09-01 11:27:11,EP-004,192.168.1.104,173.7,10.7,0.87,47.4,35.3,64,10194,10400,0,Normal
2026-09-01 11:27:28,EP-005,192.168.1.105,108.9,24.5,0.57,52.3,40.6,41,11871,12434,0,Normal
2026-09-01 11:27:45,EP-004,192.168.1.104,317.2,26.8,0.57,23.8,60.9,124,4678,4492,0,Normal
2026-09-01 11:28:02,EP-004,192.168.1.104,239.4,90.6,0.94,88.7,86.2,274,10557,10103,1,Resource Exhaustion
2026-09-01 11:28:19,EP-002,192.168.1.102,155.6,185.0,13.97,37.1,23.5,79,7181,7130,1,High Latency
2026-09-01 11:28:36,EP-001,192.168.1.101,154.3,26.2,0.47,30.7,39.6,44,9051,9447,0,Normal
2026-09-01 11:28:53,EP-001,192.168.1.101,322.2,22.4,0.87,36.7,22.8,67,9892,9882,0,Normal
2026-09-01 11:29:10,EP-002,192.168.1.102,198.3,17.0,0.51,28.5,47.1,133,5163,5052,0,Normal
2026-09-01 11:29:27,EP-002,192.168.1.102,855.0,12.0,0.65,88.2,64.1,130,80928,17899,1,Packet Rate Anomaly
2026-09-01 11:29:44,EP-002,192.168.1.102,158.0,41.2,0.74,22.6,57.3,75,12323,12877,0,Normal
2026-09-01 11:30:01,EP-001,192.168.1.101,248.6,144.5,0.21,96.5,90.5,304,3999,4110,1,Resource Exhaustion
2026-09-01 11:30:18,EP-001,192.168.1.101,265.0,30.5,0.62,37.1,53.1,84,7072,7103,0,Normal
2026-09-01 11:30:35,EP-005,192.168.1.105,167.9,21.1,0.54,31.1,49.4,67,6840,6582,0,Normal
2026-09-01 11:30:52,EP-003,192.168.1.103,248.1,12.8,0.19,53.0,48.3,73,7753,7341,0,Normal
2026-09-01 11:31:09,EP-005,192.168.1.105,1700.3,450.7,14.27,89.3,85.7,584,39221,69757,1,Combined Severe Anomaly
2026-09-01 11:31:26,EP-003,192.168.1.103,329.9,23.7,1.13,46.6,36.6,58,13164,12402,0,Normal
2026-09-01 11:31:43,EP-003,192.168.1.103,95.0,37.2,0.43,47.6,52.9,55,5085,4885,0,Normal
2026-09-01 11:32:00,EP-004,192.168.1.104,756.9,40.3,0.19,79.9,51.6,55,74413,19606,1,Packet Rate Anomaly
2026-09-01 11:32:17,EP-003,192.168.1.103,339.4,23.7,1.36,46.0,39.0,96,14090,14535,0,Normal
2026-09-01 11:32:34,EP-001,192.168.1.101,178.6,22.4,1.08,46.9,27.6,20,4288,4177,0,Normal
2026-09-01 11:32:51,EP-004,192.168.1.104,165.9,18.4,0.69,20.3,52.9,57,10248,10294,0,Normal
2026-09-01 11:33:08,EP-001,192.168.1.101,265.6,17.5,0.83,39.2,39.2,102,5707,5898,0,Normal
2026-09-01 11:33:25,EP-002,192.168.1.102,197.3,36.7,1.07,47.9,47.9,57,15096,14442,0,Normal
2026-09-01 11:33:42,EP-003,192.168.1.103,383.4,12.5,0.0,41.3,64.5,91,9020,9222,0,Normal
2026-09-01 11:33:59,EP-003,192.168.1.103,366.4,31.0,0.34,36.9,40.6,54,11595,11860,0,Normal
2026-09-01 11:34:16,EP-002,192.168.1.102,232.9,432.5,10.5,37.1,20.3,95,13626,13928,1,High Latency
2026-09-01 11:34:33,EP-002,192.168.1.102,267.5,62.9,1.1,96.0,93.4,288,6804,6303,1,Resource Exhaustion
2026-09-01 11:34:50,EP-003,192.168.1.103,288.2,29.4,0.66,29.2,58.5,102,10605,10686,0,Normal
2026-09-01 11:35:07,EP-001,192.168.1.101,146.7,17.1,0.11,40.8,49.3,75,15013,14700,0,Normal
2026-09-01 11:35:24,EP-003,192.168.1.103,95.4,18.1,1.22,37.0,34.7,128,14345,13247,0,Normal
2026-09-01 11:35:41,EP-005,192.168.1.105,1545.6,36.2,0.73,68.9,40.6,532,40169,43163,1,Traffic Spike
2026-09-01 11:35:58,EP-002,192.168.1.102,111.6,22.0,0.23,29.7,46.7,121,11159,11615,0,Normal
2026-09-01 11:36:15,EP-002,192.168.1.102,1141.3,16.2,0.34,81.0,30.8,389,55624,39957,1,Traffic Spike
2026-09-01 11:36:32,EP-005,192.168.1.105,336.2,24.7,1.3,53.2,31.1,76,8392,8053,0,Normal
2026-09-01 11:36:49,EP-005,192.168.1.105,214.0,282.3,6.43,35.1,29.7,59,10882,10174,1,High Latency
2026-09-01 11:37:06,EP-003,192.168.1.103,332.0,120.8,0.5,98.2,90.8,249,6623,6919,1,Resource Exhaustion
2026-09-01 11:37:23,EP-003,192.168.1.103,207.4,40.6,0.82,44.5,49.6,61,6483,6084,0,Normal
2026-09-01 11:37:40,EP-001,192.168.1.101,265.3,20.0,0.0,29.0,45.3,113,9114,9487,0,Normal
2026-09-01 11:37:57,EP-001,192.168.1.101,138.1,36.7,0.94,32.3,42.1,70,15031,15475,0,Normal
2026-09-01 11:38:14,EP-004,192.168.1.104,378.8,23.1,0.62,32.3,29.6,41,12076,11824,0,Normal
2026-09-01 11:38:31,EP-004,192.168.1.104,218.9,26.7,0.0,16.9,46.5,99,16041,15768,0,Normal
2026-09-01 11:38:48,EP-003,192.168.1.103,125.9,532.7,8.18,42.4,44.4,103,7819,7666,1,High Latency
2026-09-01 11:39:05,EP-004,192.168.1.104,335.6,15.3,0.04,32.7,32.8,135,2916,2778,0,Normal
2026-09-01 11:39:22,EP-005,192.168.1.105,295.7,32.8,0.61,42.1,33.5,75,15468,14306,0,Normal
2026-09-01 11:39:39,EP-003,192.168.1.103,216.7,32.8,0.41,24.6,49.6,25,13399,12760,0,Normal
2026-09-01 11:39:56,EP-004,192.168.1.104,242.5,20.6,0.87,18.2,52.0,101,12651,12756,0,Normal
2026-09-01 11:40:13,EP-001,192.168.1.101,79.7,32.7,0.22,32.1,27.8,53,10980,11093,0,Normal
2026-09-01 11:40:30,EP-003,192.168.1.103,183.4,427.1,9.68,31.6,38.4,66,10579,11041,1,High Latency
2026-09-01 11:40:47,EP-001,192.168.1.101,362.3,34.7,0.98,40.8,46.0,111,13162,13058,0,Normal
2026-09-01 11:41:04,EP-001,192.168.1.101,1681.5,22.2,0.4,82.4,33.3,364,37785,31309,1,Traffic Spike
2026-09-01 11:41:21,EP-005,192.168.1.105,168.4,26.2,0.98,43.2,43.4,107,9859,9906,0,Normal
2026-09-01 11:41:38,EP-002,192.168.1.102,273.7,41.2,1.39,54.6,32.1,66,10624,11054,0,Normal
2026-09-01 11:41:55,EP-004,192.168.1.104,898.4,46.7,0.88,90.6,47.7,486,41308,19204,1,Connection Flood
2026-09-01 11:42:12,EP-002,192.168.1.102,1735.7,265.7,10.09,95.2,94.3,841,77851,60892,1,Combined Severe Anomaly
2026-09-01 11:42:29,EP-004,192.168.1.104,347.6,28.7,0.46,32.6,32.3,62,14658,15237,0,Normal
2026-09-01 11:42:46,EP-001,192.168.1.101,313.1,27.4,0.23,26.4,56.8,107,11331,10578,0,Normal
2026-09-01 11:43:03,EP-003,192.168.1.103,258.2,95.6,0.91,98.6,92.8,333,15746,15885,1,Resource Exhaustion
2026-09-01 11:43:20,EP-002,192.168.1.102,226.1,29.8,0.8,31.8,40.3,139,17164,16929,0,Normal
2026-09-01 11:43:37,EP-003,192.168.1.103,205.0,24.1,0.07,49.8,33.3,78,6890,7000,0,Normal
2026-09-01 11:43:54,EP-005,192.168.1.105,200.1,30.1,0.0,44.7,51.8,54,3885,3678,0,Normal
2026-09-01 11:44:11,EP-003,192.168.1.103,131.1,23.8,1.07,44.9,48.6,40,13335,13731,0,Normal
2026-09-01 11:44:28,EP-002,192.168.1.102,325.2,16.2,0.13,33.6,51.9,69,13235,13452,0,Normal
2026-09-01 11:44:45,EP-002,192.168.1.102,104.0,31.5,0.0,25.6,45.1,123,8596,8254,0,Normal
2026-09-01 11:45:02,EP-001,192.168.1.101,979.9,30.2,0.69,81.0,29.2,1329,48523,23402,1,Connection Flood
2026-09-01 11:45:19,EP-002,192.168.1.102,86.9,25.4,1.02,36.9,30.3,100,9292,9601,0,Normal
2026-09-01 11:45:36,EP-003,192.168.1.103,121.8,36.2,1.03,22.4,60.1,98,6952,7243,0,Normal
2026-09-01 11:45:53,EP-004,192.168.1.104,296.7,41.2,0.96,40.3,63.9,28,5920,5717,0,Normal
2026-09-01 11:46:10,EP-001,192.168.1.101,248.3,18.8,0.35,33.4,38.9,84,14972,14050,0,Normal
2026-09-01 11:46:27,EP-003,192.168.1.103,994.3,14.9,0.42,91.1,54.5,847,52464,22396,1,Connection Flood
2026-09-01 11:46:44,EP-002,192.168.1.102,1182.5,28.2,0.22,84.6,50.1,1227,49904,22290,1,Connection Flood
2026-09-01 11:47:01,EP-003,192.168.1.103,163.8,12.6,0.92,30.8,45.5,80,7228,6677,0,Normal
2026-09-01 11:47:18,EP-004,192.168.1.104,227.5,28.8,0.14,28.6,34.2,110,9479,9323,0,Normal
2026-09-01 11:47:35,EP-003,192.168.1.103,115.0,8.0,0.46,22.9,41.0,49,7542,7160,0,Normal
2026-09-01 11:47:52,EP-003,192.168.1.103,232.6,552.9,5.34,26.3,46.0,41,11916,11493,1,High Latency
2026-09-01 11:48:09,EP-001,192.168.1.101,1430.3,348.5,18.33,92.6,96.4,765,55402,58368,1,Combined Severe Anomaly
2026-09-01 11:48:26,EP-004,192.168.1.104,193.7,14.1,0.83,33.2,47.9,66,14830,14701,0,Normal
2026-09-01 11:48:43,EP-003,192.168.1.103,243.2,492.9,7.71,59.8,25.9,69,15578,15827,1,High Latency
2026-09-01 11:49:00,EP-004,192.168.1.104,1175.6,287.6,12.23,91.4,87.9,837,65822,56147,1,Combined Severe Anomaly
2026-09-01 11:49:17,EP-004,192.168.1.104,196.1,15.6,0.56,49.3,33.1,56,13260,13694,0,Normal
2026-09-01 11:49:34,EP-004,192.168.1.104,114.3,25.7,0.47,25.9,41.5,68,14571,14363,0,Normal
2026-09-01 11:49:51,EP-002,192.168.1.102,327.1,39.5,1.21,19.7,31.6,76,14750,14757,0,Normal
2026-09-01 11:50:08,EP-001,192.168.1.101,218.7,253.3,15.41,15.1,44.8,117,9360,5673,1,Packet Loss Surge
2026-09-01 11:50:25,EP-002,192.168.1.102,213.8,28.9,0.0,36.1,50.4,83,4871,4974,0,Normal
2026-09-01 11:50:42,EP-001,192.168.1.101,301.1,16.0,0.36,14.3,28.5,103,8607,8170,0,Normal
2026-09-01 11:50:59,EP-001,192.168.1.101,187.1,34.4,0.27,42.8,30.7,99,6053,5627,0,Normal
2026-09-01 11:51:16,EP-001,192.168.1.101,112.6,23.5,0.67,30.3,43.2,133,12984,12442,0,Normal
2026-09-01 11:51:33,EP-001,192.168.1.101,166.4,13.8,0.57,33.0,32.8,82,8557,8629,0,Normal
2026-09-01 11:51:50,EP-001,192.168.1.101,109.7,14.3,1.04,46.2,57.7,71,10947,10193,0,Normal
2026-09-01 11:52:07,EP-004,192.168.1.104,1033.5,24.3,0.77,70.8,40.3,84,54586,14380,1,Packet Rate Anomaly
2026-09-01 11:52:24,EP-003,192.168.1.103,159.0,31.9,0.65,27.6,38.3,125,5626,5655,0,Normal
2026-09-01 11:52:41,EP-005,192.168.1.105,185.3,21.6,0.03,16.9,35.1,73,8221,8217,0,Normal
2026-09-01 11:52:58,EP-001,192.168.1.101,898.6,37.9,0.6,90.7,49.3,1254,36575,23871,1,Connection Flood
2026-09-01 11:53:15,EP-001,192.168.1.101,98.1,12.2,0.68,17.4,59.5,114,13765,13852,0,Normal
2026-09-01 11:53:32,EP-005,192.168.1.105,352.7,35.5,0.38,46.3,46.6,110,9655,10070,0,Normal
2026-09-01 11:53:49,EP-004,192.168.1.104,341.9,16.4,0.9,31.2,31.4,92,8432,7860,0,Normal
2026-09-01 11:54:06,EP-004,192.168.1.104,355.4,18.6,0.27,27.1,37.0,96,12156,11485,0,Normal
2026-09-01 11:54:23,EP-004,192.168.1.104,170.7,32.8,1.35,46.5,44.1,47,5144,4833,0,Normal
2026-09-01 11:54:40,EP-004,192.168.1.104,128.3,16.9,1.28,12.8,30.8,124,4140,4328,0,Normal
2026-09-01 11:54:57,EP-001,192.168.1.101,165.0,18.4,0.87,38.9,35.3,95,14646,14051,0,Normal
2026-09-01 11:55:14,EP-002,192.168.1.102,320.5,27.8,1.09,25.9,42.7,70,3850,3841,0,Normal
